Action,Date,Venue,Activity,SourceFile,SourceSheet,SourceSessionRef,SessionId,SourceCard,SourceRawIdentity,SourceName,MemberRef,Detail
REVIEW_2024_SESSION_TIME_MISSING,2024-09-24,Calthorpe Wellbeing Hub,Tennis,Tennis Register 2024.xlsx,Tennis,2024-09-24|Calthorpe Wellbeing Hub,,,,,,"2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 16:30-17:30 x16, 16:00-17:00 x7, 10:00-11:30 x1; all later venue slots: 12:15-13:15 x20, 10:00-11:30 x17, 16:30-17:30 x17, 16:00-17:00 x10, 10:30-11:30 x2, 11:30-12:30 x2, 12:00-13:00 x2, 10:30-12:30 x1"
REVIEW_2024_SESSION_TIME_MISSING,2024-09-24,Handsworth,Tennis,Tennis Register 2024.xlsx,Tennis,2024-09-24|Handsworth,,,,,,2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 11:00-11:45 x19; all later venue slots: 11:00-11:45 x19
REVIEW_2024_SESSION_TIME_MISSING,2024-10-01,Handsworth,Tennis,Tennis Register 2024.xlsx,Tennis,2024-10-01|Handsworth,,,,,,2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 11:00-11:45 x19; all later venue slots: 11:00-11:45 x19
REVIEW_2024_SESSION_TIME_MISSING,2024-10-08,Calthorpe Wellbeing Hub,Tennis,Tennis Register 2024.xlsx,Tennis,2024-10-08|Calthorpe Wellbeing Hub,,,,,,"2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 16:30-17:30 x16, 16:00-17:00 x7, 10:00-11:30 x1; all later venue slots: 12:15-13:15 x20, 10:00-11:30 x17, 16:30-17:30 x17, 16:00-17:00 x10, 10:30-11:30 x2, 11:30-12:30 x2, 12:00-13:00 x2, 10:30-12:30 x1"
REVIEW_2024_SESSION_TIME_MISSING,2024-10-08,Handsworth,Tennis,Tennis Register 2024.xlsx,Tennis,2024-10-08|Handsworth,,,,,,2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 11:00-11:45 x19; all later venue slots: 11:00-11:45 x19
REVIEW_2024_SESSION_TIME_MISSING,2024-10-10,Calthorpe Wellbeing Hub,Tennis,Tennis Register 2024.xlsx,Tennis,2024-10-10|Calthorpe Wellbeing Hub,,,,,,"2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Thursday slots at venue: none; all later venue slots: 12:15-13:15 x20, 10:00-11:30 x17, 16:30-17:30 x17, 16:00-17:00 x10, 10:30-11:30 x2, 11:30-12:30 x2, 12:00-13:00 x2, 10:30-12:30 x1"
REVIEW_2024_SESSION_TIME_MISSING,2024-10-15,Handsworth,Tennis,Tennis Register 2024.xlsx,Tennis,2024-10-15|Handsworth,,,,,,2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 11:00-11:45 x19; all later venue slots: 11:00-11:45 x19
REVIEW_2024_SESSION_TIME_MISSING,2024-10-17,Calthorpe Wellbeing Hub,Tennis,Tennis Register 2024.xlsx,Tennis,2024-10-17|Calthorpe Wellbeing Hub,,,,,,"2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Thursday slots at venue: none; all later venue slots: 12:15-13:15 x20, 10:00-11:30 x17, 16:30-17:30 x17, 16:00-17:00 x10, 10:30-11:30 x2, 11:30-12:30 x2, 12:00-13:00 x2, 10:30-12:30 x1"
REVIEW_2024_SESSION_TIME_MISSING,2024-10-22,Calthorpe Wellbeing Hub,Tennis,Tennis Register 2024.xlsx,Tennis,2024-10-22|Calthorpe Wellbeing Hub,,,,,,"2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 16:30-17:30 x16, 16:00-17:00 x7, 10:00-11:30 x1; all later venue slots: 12:15-13:15 x20, 10:00-11:30 x17, 16:30-17:30 x17, 16:00-17:00 x10, 10:30-11:30 x2, 11:30-12:30 x2, 12:00-13:00 x2, 10:30-12:30 x1"
REVIEW_2024_SESSION_TIME_MISSING,2024-10-29,Handsworth,Tennis,Tennis Register 2024.xlsx,Tennis,2024-10-29|Handsworth,,,,,,2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 11:00-11:45 x19; all later venue slots: 11:00-11:45 x19
REVIEW_2024_SESSION_TIME_MISSING,2024-11-12,Calthorpe Wellbeing Hub,Tennis,Tennis Register 2024.xlsx,Tennis,2024-11-12|Calthorpe Wellbeing Hub,,,,,,"2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Tuesday slots at venue: 16:30-17:30 x16, 16:00-17:00 x7, 10:00-11:30 x1; all later venue slots: 12:15-13:15 x20, 10:00-11:30 x17, 16:30-17:30 x17, 16:00-17:00 x10, 10:30-11:30 x2, 11:30-12:30 x2, 12:00-13:00 x2, 10:30-12:30 x1"
REVIEW_2024_SESSION_TIME_MISSING,2024-11-14,Calthorpe Wellbeing Hub,Tennis,Tennis Register 2024.xlsx,Tennis,2024-11-14|Calthorpe Wellbeing Hub,,,,,,"2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Thursday slots at venue: none; all later venue slots: 12:15-13:15 x20, 10:00-11:30 x17, 16:30-17:30 x17, 16:00-17:00 x10, 10:30-11:30 x2, 11:30-12:30 x2, 12:00-13:00 x2, 10:30-12:30 x1"
REVIEW_2024_SESSION_TIME_MISSING,2024-11-21,Calthorpe Wellbeing Hub,Tennis,Tennis Register 2024.xlsx,Tennis,2024-11-21|Calthorpe Wellbeing Hub,,,,,,"2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Thursday slots at venue: none; all later venue slots: 12:15-13:15 x20, 10:00-11:30 x17, 16:30-17:30 x17, 16:00-17:00 x10, 10:30-11:30 x2, 11:30-12:30 x2, 12:00-13:00 x2, 10:30-12:30 x1"
REVIEW_2024_SESSION_TIME_MISSING,2024-12-12,Handsworth,Tennis,Tennis Register 2024.xlsx,Tennis,2024-12-12|Handsworth,,,,,,2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Thursday slots at venue: none; all later venue slots: 11:00-11:45 x19
REVIEW_2024_SESSION_TIME_MISSING,2024-12-19,Handsworth,Tennis,Tennis Register 2024.xlsx,Tennis,2024-12-19|Handsworth,,,,,,2024 source has no time and CRM has no Tennis session for this venue/date; refusing to invent time. later source Thursday slots at venue: none; all later venue slots: 11:00-11:45 x19
REVIEW_AMBIGUOUS_LITE_NAME,2025-12-03,Ward End Park,Tennis,Tennis Register 2025 (2).xlsx,Wardend,2025-12-03|10:45:00|Wardend,,,Naseem Akhtar,Naseem Akhtar,,"source name=Naseem Akhtar; DOB=NULL; postcode=NULL; phone=NULL; candidates: LITE-185[name=Naseem Akhtar,dob=1984-02-28,postcode=B129PY,phone=7582711761] | LITE-772[name=Naseem Akhtar,dob=1943-05-07,postcode=-,phone=-]"
